<br><font color=teal>*Pandora(Them Yams Salty Fam) says: Yes.. - Mon Sep 28 01:56:28 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) felt her mouth go agape. She wasn't eager for this at all. The brunette would feel a shudder course throughout her body as she spoke rather timidly. "I...I'm... not sure that... I want to do this.." She'd utter to the male, falling victim to his eager actions. A look of displeasure ran across her facial features, and her mouth was curled into a frown. Her muscles tensed up as well.* - Mon Sep 28 02:05:52 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) whimpered. Her hazelnut gaze filled with fear and neverending displeasure set itself upon the male. "N..No.." She whimpered, attempting to remove herself from her close proximity with the male. The most that the brunette could muster physically was constant disruption to his actions as she squirmed in his grasp. Without her cloak, the only things restricting him from bare access to her frame was a pair of khaki's and a grey hoodie.* - Mon Sep 28 02:12:41 2015
<br><br><font color=teal>*Shinozuka, Hiro(Your Pocket Pikachu) thinks: ........... - Mon Sep 28 02:14:24 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Wait, Hiro. - Mon Sep 28 02:14:24 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Don't you want a bat too? - Mon Sep 28 02:14:24 2015
<br><br><font color=teal>*Shinozuka, Hiro(Your Pocket Pikachu) says: . . . . - Mon Sep 28 02:14:24 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) attempted to lurch her head back, trying to pull away as much as possible. Her hands were pressed to his shoulders as she desperately tried to push him away. Her legs pressed together closely. Tears gathered at the corners of her eyes. Only whimpers and unsettled, murmured "No's" resonated from the twenty year old.* - Mon Sep 28 02:17:48 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) sobbed lowly, dragging herself beside her gourd and coiling her arms around it. The item seemed to be her only remedy for most of her emotional problems. Once regaining some of her bearings she'd wrap her figure in her cloak, pressing her body against her gourd once more. It'd take quite awhile before her crying would come to frequent sniffles, before she'd become completely silent.* - Mon Sep 28 02:25:29 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: ...What's wrong now? - Mon Sep 28 02:26:20 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I didn't beat you or anything. - Mon Sep 28 02:26:20 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I.... didn't want that.. - Mon Sep 28 02:26:20 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) thinks: T.. the pain.. - Mon Sep 28 02:27:12 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: ..... - Mon Sep 28 02:27:12 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I don't understand. - Mon Sep 28 02:27:12 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: There's nothing wrong that happened. - Mon Sep 28 02:27:12 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: It's simply life. - Mon Sep 28 02:28:03 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I'm leaving. - Mon Sep 28 02:28:54 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) shook her head, her right arm submerged between her legs. It probably wouldn't be noticeable since her cloak was draped over her form. The brunette shuddered, her hazelnut gaze drifting to the floor below.* - Mon Sep 28 02:31:28 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) shook her head, whispering.to the male.

"N..No... it's not your fault... it's mine for being too weak... to stop it.." Her shudders had yet to falter.* - Mon Sep 28 02:36:35 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) cries herself to sleep.* - Mon Sep 28 02:40:00 2015
<br><br><font color=teal>*Shinozuka, Hiro(Your Pocket Pikachu) says: Good night..... - Mon Sep 28 02:40:51 2015
<br><br><font color=teal>*Shinozuka, Hiro(Your Pocket Pikachu) says: I hope .... - Mon Sep 28 02:40:51 2015
<br><br><font color=teal>*Shinozuka, Hiro(Your Pocket Pikachu) says: It's not too hard on you, miss. - Mon Sep 28 02:40:51 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) lifted her arms slightly over her head, allowing waves of sand to seep from her gourd. The grains of sand would compress themselves into a platform that'd gather beneath Pandora's footing, suspending her in the air.* - Tue Sep 29 21:44:44 2015
<br><br><font color=teal>*ANBU Agent(X_Jake From State Farm_X) says: ... hi. - Wed Sep 30 02:34:52 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) gazed at Rymei briefly, before returning her stare to the floorboards at her footing. Pandora didn't have much to say. * - Wed Sep 30 02:36:35 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) looked up at Rymei. She seemed to have dried tears on her pale cheeks. Her optimism for staying here had diminished abit. Her brown gaze briefly focused on Rymei's chest, as it was impossible not to.* - Wed Sep 30 02:42:33 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) nodded, even if such a gesture seemed to be a facade. Her hazelnut gaze set itself upon Rymei's stare. Her responses would surely become more subtle after Rymei poked her.* - Wed Sep 30 02:46:49 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Don't be scared girl. - Wed Sep 30 02:49:23 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Have you been initiated? - Wed Sep 30 02:49:23 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) thinks: I'm sure she has....Edge doesn't waste time... - Wed Sep 30 02:49:23 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Initiated..? - Wed Sep 30 02:50:14 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Ugh...I don't know how to say it nicely...but..Has Edge taken you? - Wed Sep 30 02:50:14 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) sunk her head in the slightest. It was clear what the answer was. An aura of gloom immersed the sand specialist.* - Wed Sep 30 02:51:05 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Second... time..? - Wed Sep 30 02:54:30 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) thinks: I don't want there to be a second time. - Wed Sep 30 02:55:21 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: But once you're in. - Wed Sep 30 02:55:21 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: There's no out... - Wed Sep 30 02:55:21 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) thinks: I didn't want there to be a first...... - Wed Sep 30 02:56:12 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: ... - Wed Sep 30 02:56:12 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) pressed her knees to her chest, resting her chin upon them as she coiled her arms around her ankles.* - Wed Sep 30 02:57:04 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Well now you're acting like a little girl...How old are you? - Wed Sep 30 02:57:55 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Twenty.. - Wed Sep 30 02:57:55 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: You - Wed Sep 30 02:57:55 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Are twenty? - Wed Sep 30 02:57:55 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Yes.. - Wed Sep 30 02:57:55 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: And...Acting like this? - Wed Sep 30 02:57:55 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Hmph.... - Wed Sep 30 02:58:46 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: I hope you're not like this when we move out.. - Wed Sep 30 02:58:46 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I... just don't like that I'm so weak. - Wed Sep 30 02:59:37 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: That's easy... - Wed Sep 30 03:02:11 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Stop being weak. - Wed Sep 30 03:02:11 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: It's that simple. - Wed Sep 30 03:02:11 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Spend rpp into good perks. - Wed Sep 30 03:02:11 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: =omit= - Wed Sep 30 03:02:11 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I can't defend myself. All I know how to do with this sand is fly.. - Wed Sep 30 03:03:53 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Then master that. - Wed Sep 30 03:06:27 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Master it. - Wed Sep 30 03:06:27 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Then build off of that. - Wed Sep 30 03:06:27 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Okay... - Wed Sep 30 03:09:00 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Give me twenty push ups! - Wed Sep 30 03:12:25 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: .. - Fri Oct  2 21:31:31 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Now then. - Sun Oct  4 05:16:09 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Kohaku is of utmost importance. - Sun Oct  4 05:17:00 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Um... does Gezo know anything on Sand manipulation..? - Sun Oct  4 05:17:00 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Once we get her. - Sun Oct  4 05:17:00 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: We're done. - Sun Oct  4 05:17:00 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I can order a scroll for you, Pandora. - Sun Oct  4 05:17:00 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Scrolls? - Sun Oct  4 05:18:43 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I would appreciate it.... - Sun Oct  4 05:18:43 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I need more lethal uses of my sand.. - Sun Oct  4 05:18:43 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I will buy you them. - Sun Oct  4 05:19:34 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I just need Kohaku here. - Sun Oct  4 05:19:34 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: And everything to be in place. - Sun Oct  4 05:19:34 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Then I can finalize my plans. - Sun Oct  4 05:19:34 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) allowed her false epidermis to crack, fragments of her sand-disguised as her frame falling to the ground around her. The sand reverted from it's disguise as her, becoming a massive gathering of sand grains. Said grains would compress into a platform which formed beneath her figure. The platform would ascend a few inches above ground.

"I need to fetch my gourd." She'd state, slowly starting to glide away.* - Sun Oct  4 05:19:34 2015
<br><br><font color=teal>*Ryomen(Punkamainia) says: If I may ask, what exactly -are- your plans? - Sun Oct  4 05:20:25 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I'll explain it when everyone's together. - Sun Oct  4 05:20:25 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) picked up her gourd from leaning against the wall, placing it on her back then exiting the cave once more.* - Sun Oct  4 05:22:08 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: That's your predisposed role in this organization. - Sun Oct  4 05:22:59 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Usefulness. - Sun Oct  4 05:22:59 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Once my goal is done. - Sun Oct  4 05:22:59 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: You pursue whatever you wish. - Sun Oct  4 05:22:59 2015
<br><br><font color=teal>*Ryomen(Punkamainia) says: On the contrary. Tantos are a good fashion accessory. They also intimidate opponents from time to time. - Sun Oct  4 05:22:59 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) glided into the room atop a platform of sand. The sand would disperse into uncompressed grains which pressed to her skin and solidified into sightless armor.* - Sun Oct  4 05:23:50 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Fashion, huh? - Sun Oct  4 05:27:15 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Hahahahaha! - Sun Oct  4 05:27:15 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Hilarious. - Sun Oct  4 05:27:15 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I'll be off. - Sun Oct  4 05:27:15 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: . . . - Sun Oct  4 05:27:15 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Rymei, teach them whatever you'd like in the meantime, I care not. - Sun Oct  4 05:28:06 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I'll set the appointment for your blade as well. - Sun Oct  4 05:28:06 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Right. - Sun Oct  4 05:28:06 2015
<br><br><font color=teal>*Rymei(X_Jake From State Farm_X) says: Anyways....I'm going to bed.... - Sun Oct  4 05:29:48 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Blind. - Mon Oct  5 01:28:44 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) drifted her hazelnut gaze toward Kohaku, then at Edge.* - Mon Oct  5 01:32:09 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Maybe you're the blind one. - Mon Oct  5 01:32:09 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: If you say so. - Mon Oct  5 01:33:00 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Pandora. - Mon Oct  5 01:33:00 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Meet the new member. - Mon Oct  5 01:33:00 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Kohaku. - Mon Oct  5 01:33:00 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Well, not really member. - Mon Oct  5 01:33:00 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: She wants to be a slave apparently. - Mon Oct  5 01:33:00 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: She's the one you put a bounty on.. - Mon Oct  5 01:33:00 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I know. - Mon Oct  5 01:33:52 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Glad to see you pay attention, Pandora. - Mon Oct  5 01:33:52 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: It's a good sign. - Mon Oct  5 01:33:52 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) inspected the back of Kohaku's shoulder, seeing "bitch" carved into it.* - Mon Oct  5 01:33:52 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: I don't wanna be a fucking slave. - Mon Oct  5 01:34:43 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: You profess that you do, often. - Mon Oct  5 01:35:34 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: No, I don't. - Mon Oct  5 01:35:34 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Sorry, I couldn't hear your words. - Mon Oct  5 01:35:34 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Over the size of my dick. - Mon Oct  5 01:35:34 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: You just fucking treart me like one. - Mon Oct  5 01:35:34 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Can you repeat that line for me? - Mon Oct  5 01:35:34 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: No. - Mon Oct  5 01:35:34 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: I can't. - Mon Oct  5 01:36:25 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) // Sand seeped out of her gourd, pulling whatever article of clothing that blocked her sight of anything past the "B" carved into her shoulder, identifying the odd tatoo-esque carving.

More sand would flow from her gourd, pressing to her epidermis and solidifying, vanishing from view after doing so.* - Mon Oct  5 01:37:16 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) //Some sand chipped away from her face, exposing her -actual- face, not the artificial one produced by her sand. The sand would revert into grains, suddenly molding together into a spherical-shape, becoming an eye. Said eye would glide forth, inspecting Kohaku's frame and it's entirety.* - Mon Oct  5 01:41:32 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: . . .. - Mon Oct  5 01:43:15 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) exhaled. It seemed she didn't need to worry about any hostile action from Kohaku. The eye would glide back toward her, reverting into grains of sand which'd flow back into her gourd. The sand cloaking her epidermis would become visible as it flowed back in as well.* - Mon Oct  5 01:44:57 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: .... - Mon Oct  5 01:45:48 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Is everyone here a fucking creep? - Mon Oct  5 01:47:31 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: No...... - Mon Oct  5 01:51:47 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Sure seems like it. - Mon Oct  5 01:51:47 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Edge. - Mon Oct  5 01:52:38 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Calm down. - Mon Oct  5 01:53:29 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Why should I calm down? - Mon Oct  5 01:54:20 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Because you might die otherwise. - Mon Oct  5 01:56:03 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) utilized the arm/hand composed of sand that she originally was going to use for touching Kohaku. The sand hand would gesture for her to approach. Pandora's look practically indicated that she was trying to tell Kohaku that the girl could trust her.* - Mon Oct  5 01:56:03 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) allowed the sand to simply flow into her gourd, unkneading itself from it's shape.* - Mon Oct  5 01:57:45 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Hmph. - Mon Oct  5 01:57:45 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: ..... - Mon Oct  5 01:58:36 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Hostile. - Mon Oct  5 01:58:36 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: The people within this group aren't all like Edge. I mean that in reference to his tendencies. - Mon Oct  5 01:59:28 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Not all of us demand sexual services. - Mon Oct  5 02:00:19 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) thinks: Not to my knowledge. - Mon Oct  5 02:00:19 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Sure. - Mon Oct  5 02:01:10 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Whatever..Edge, I won't be doing anything you ask until kenshin arrives. - Mon Oct  5 02:02:52 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Sure. - Mon Oct  5 02:03:44 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: But I want to fight this woman. - Mon Oct  5 02:03:44 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I do not fight. - Mon Oct  5 02:04:35 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Then why did you touch me? - Mon Oct  5 02:05:26 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: The carving on your back shoulder. What does it say? - Mon Oct  5 02:06:17 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: None of your business. - Mon Oct  5 02:06:17 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Pervert. - Mon Oct  5 02:08:00 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I am not a pervert. I'm a seeker of knowledge. - Mon Oct  5 02:11:24 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Don't try to take my clothes off again. - Mon Oct  5 02:12:16 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Your hormonally inept body is something I don't desire. I had no intentions of exposing it. - Mon Oct  5 02:13:07 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Sure.. - Mon Oct  5 02:13:58 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: I'm gonna go now. - Mon Oct  5 02:16:32 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Wait. - Mon Oct  5 02:16:32 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: What is it? - Mon Oct  5 02:17:23 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: It's safe here. - Mon Oct  5 02:17:23 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: It really isn't. - Mon Oct  5 02:17:23 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: It is. - Mon Oct  5 02:17:23 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Nope. - Mon Oct  5 02:17:23 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: If I must I'll take Edge's punishments directed towards you for you. - Mon Oct  5 02:17:23 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Not within the same building as edge. - Mon Oct  5 02:17:23 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: On second thought nevermind about that. - Mon Oct  5 02:18:14 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: However. - Mon Oct  5 02:18:14 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Whatever you've done to make him an enemy is irrelevant. You're under his custody now, and I presume he won't let you exit. - Mon Oct  5 02:18:14 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Well I can't leave the village. - Mon Oct  5 02:19:05 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: So. - Mon Oct  5 02:19:05 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: I don't see what trying to stop me from leaving this building would accomplish. - Mon Oct  5 02:19:05 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) thinks: Come on girl. - Mon Oct  5 02:22:30 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) thinks: Give me a reason.. - Mon Oct  5 02:22:30 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) thinks: I dare you. - Mon Oct  5 02:22:30 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) exhaled. Sand would expel from her gourd, a platform of the material forming beneath her as she ascended a few inches beyond the floor. She'd simply float on it.

"I see."* - Mon Oct  5 02:24:12 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Also. - Mon Oct  5 02:25:04 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Touch me again. - Mon Oct  5 02:25:04 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: And I'll hurt you. - Mon Oct  5 02:25:04 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: A threat won't hinder or empower my opinion of you. - Mon Oct  5 02:25:55 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: ..... - Mon Oct  5 02:25:55 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: And your opinion on me is? - Mon Oct  5 02:25:55 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Neutral. - Mon Oct  5 02:28:28 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Neat. - Mon Oct  5 02:28:28 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Neat. - Mon Oct  5 02:28:28 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Come with me woman. - Mon Oct  5 02:28:28 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I'd rather be an older sister figure to you, rather than your enemy. - Mon Oct  5 02:29:20 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: I'd rather be in kirigakure. - Mon Oct  5 02:29:20 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: And not here. - Mon Oct  5 02:29:20 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: But hey.. - Mon Oct  5 02:29:20 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Look at where I am. - Mon Oct  5 02:29:20 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Now come with me. - Mon Oct  5 02:31:02 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I will not come along. - Mon Oct  5 02:38:43 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Why not? - Mon Oct  5 02:38:43 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: I don't know what to make of you. You haven't attacked me after my rather hands on approach towards you. - Mon Oct  5 02:40:25 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Even then. - Mon Oct  5 02:40:25 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Hn? - Mon Oct  5 02:45:32 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: I could easily attack you right now. - Mon Oct  5 02:48:06 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Indeed. It'd be better for you to attack me while we're alone. I presume that's why you want me to follow you. - Mon Oct  5 02:48:57 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Nah. - Mon Oct  5 02:48:57 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Edge would kill me if I killed someone. - Mon Oct  5 02:49:48 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: ..... - Mon Oct  5 02:54:04 2015
<br><br><font color=teal>*Pandora(Them Yams Salty Fam) says: Edge. Why've you been silent..? - Mon Oct  5 02:55:47 2015
<br><br><font color=yellow>*Pandora(Them Yams Salty Fam) floated toward the male on her sand platform, drifting her gaze down toward him. A sand arm exited her gourd, one of the sand-composed fingers nudging the male's shoulder. She was beginning to act the way that she truly did, a curious, somewhat odd individual."* - Mon Oct  5 02:56:38 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Simple. - Mon Oct  5 03:01:45 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: I'm waiting. - Mon Oct  5 03:01:45 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: For a new recruit. - Mon Oct  5 03:01:45 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: ... - Mon Oct  5 03:01:45 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: Can you release this seal off of me, edge? - Mon Oct  5 03:02:36 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Later, Kohaku. - Mon Oct  5 03:03:28 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Welcome, Ichiro. - Mon Oct  5 03:03:28 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: Glad to see you've seen the light. - Mon Oct  5 03:03:28 2015
<br><br><font color=teal>*Taiga, Edge(RuinousAnchor) says: What'd you think of the trash in Sunagakure? - Mon Oct  5 03:03:28 2015
<br><br><font color=teal>*Kohaku(JustCallMeGromp) says: .. - Mon Oct  5 03:03:28 2015
