<br><font color=yellow>*Momura(JustCallMeGnar) would've suddenly felt his full on foot-long inside of her as she'd practically be in a sex-coma. She'd wrap her legs around his waist as she drooled a little, a long and lustful moan echoing out of her until their lips met together, she'd lock lips with him passionately, her hands around his back, her nails digging into him furiously.* - Wed Nov  4 01:45:48 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) would've cocked her head back, chakra formulating around inside of her mouth before she'd unleash a suddenly black-bullet forward, ripping into the lamp.* - Thu Nov  5 22:45:45 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) would've begun to take her hand and lift it up, putting it into a swinging motion as if she were aiming at someone's neck, before starting a rapid-chomp at their throat, as if to hit their adam's apple and paralyze them.* - Fri Nov  6 00:46:04 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Hi. - Fri Nov  6 00:46:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: H-Hey. - Fri Nov  6 00:50:20 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: O-Oh. - Fri Nov  6 00:51:12 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: A-Are you d-doing some Taijutsu training? - Fri Nov  6 00:51:12 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-Sort of... - Fri Nov  6 00:52:03 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: O-Oh. - Fri Nov  6 00:53:45 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-So uhm.. - Fri Nov  6 00:54:36 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Hanai. - Fri Nov  6 00:54:36 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-How're you? - Fri Nov  6 00:54:36 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I'm well. - Fri Nov  6 00:58:01 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: H-How are you. - Fri Nov  6 00:58:01 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I'm good. - Fri Nov  6 00:58:01 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-So. - Fri Nov  6 01:00:35 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Nothing's happened, right? - Fri Nov  6 01:00:35 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: N-Nope. - Fri Nov  6 01:02:17 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: G-Good. - Fri Nov  6 01:09:07 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-So uhm.. - Fri Nov  6 01:43:15 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: M-Mmm? - Fri Nov  6 01:44:06 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-What should we do about kirigakure? - Fri Nov  6 01:44:57 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I want to help K-Kirigakure. - Fri Nov  6 01:45:48 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: G-Get back on its feet! - Fri Nov  6 01:45:48 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I don't want Kirigakure to fall... - Fri Nov  6 01:46:40 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea..! - Fri Nov  6 01:46:40 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: B-But. - Fri Nov  6 01:48:22 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I also don't want you to be at harm.... - Fri Nov  6 01:48:22 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I'll protect you. - Fri Nov  6 01:48:22 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: O-Over anything else.... - Fri Nov  6 01:48:22 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: M-Momura-chan... - Fri Nov  6 01:51:47 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Huh? - Fri Nov  6 01:51:47 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I promise. - Fri Nov  6 01:52:38 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I'll get stronger. - Fri Nov  6 01:52:38 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) wraps her arms around him, cuddling, "M-Me to.."* - Fri Nov  6 01:52:38 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: W-We'll become the next people to rule Kirigakure.... - Fri Nov  6 01:54:20 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea.. - Fri Nov  6 01:55:12 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: H-Hey... - Fri Nov  6 01:56:03 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Y-You said you wanted one or two kids? - Fri Nov  6 01:56:03 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: W-What'll we name them? - Fri Nov  6 01:56:03 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I dunno.. - Fri Nov  6 01:57:45 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: W-We should decide on names... - Fri Nov  6 01:57:45 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: If t-they're boys or if they're girls... - Fri Nov  6 01:57:45 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm.. - Fri Nov  6 02:01:10 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: H-Hmm? - Fri Nov  6 02:02:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I dunno.. - Fri Nov  6 02:27:37 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: O-Okay... - Fri Nov  6 02:27:37 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-Should we go check out the mansion? - Fri Nov  6 02:27:37 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: O-Or should we stay here? - Fri Nov  6 02:27:37 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea.. - Fri Nov  6 02:28:28 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) whispers: (holy shit) - Fri Nov  6 02:32:44 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (wut? - Fri Nov  6 02:32:44 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: ...Who are you? - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: U-Um. - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: W-We're Shinobi. - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Of K-Kirigakure. - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea.. - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Haven't you s-seen us..a-around? - Fri Nov  6 02:34:27 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: ... Uh... mind flashing your headbands. - Fri Nov  6 02:35:18 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) had one around her leg.* - Fri Nov  6 02:35:18 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) didn't have any blood anywhere, the male was clean.* - Fri Nov  6 02:37:00 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Well...why are you guys here? Haven't you heard the news? - Fri Nov  6 02:37:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-About M-Mizukage-Senpai..? - Fri Nov  6 02:37:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-And the a-attacks? - Fri Nov  6 02:37:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-We've decided t-to stay here..A-And m-make sure k-kirigakure stays in o-one piece.. - Fri Nov  6 02:37:52 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . . . . . - Fri Nov  6 02:38:43 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: M-Mhmm.... - Fri Nov  6 02:38:43 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: <God...why are they stuttering.> Hahaha...okay, good luck to you with that. Ask the previous dead Mizukages, on how well that worked for them. - Fri Nov  6 02:38:43 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: ... - Fri Nov  6 02:38:43 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: D-Don't talk like that.. - Fri Nov  6 02:39:34 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . . . . . . - Fri Nov  6 02:39:34 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Don't talk like what? The truth... can you two fight off guys that can make you disappear in an instant. Or , are you guys strong enough to produce chakra visible to the human eyes... because the Mizukage that could do that died protecting the village. - Fri Nov  6 02:41:16 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . . . . . . . - Fri Nov  6 02:42:08 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: ... - Fri Nov  6 02:42:08 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Mmmmmm..... - Fri Nov  6 02:42:08 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: W-We can't do that... - Fri Nov  6 02:42:08 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Yeah... go to Sunagakure before you two die. I'm sure theres still a few caravans willing to take you. If you don't have the cash I'll pay for you. - Fri Nov  6 02:42:59 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . . - Fri Nov  6 02:42:59 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: B-But what about you sir? - Fri Nov  6 02:42:59 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: B-But I can't..l-live there.. - Fri Nov  6 02:43:50 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: I've got a death wish. Anyways, why can't you live there? - Fri Nov  6 02:46:24 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm.. - Fri Nov  6 02:47:15 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: It's to hot..And sandy.. - Fri Nov  6 02:47:15 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: N-No water or..G-Good planting areas.. - Fri Nov  6 02:47:15 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . . - Fri Nov  6 02:48:57 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: ... - Fri Nov  6 02:50:40 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Theres water, a big lake actually. Another thing is theres plenty of plants <Cacti but not like it matters at the moment.> - Fri Nov  6 02:50:40 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I was told it's a bad place for c-crops.. - Fri Nov  6 02:50:40 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: How do you think they get their food? - Fri Nov  6 02:54:04 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) shrugged.* - Fri Nov  6 02:54:04 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-What do you think? - Fri Nov  6 02:54:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I..... - Fri Nov  6 02:54:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Mmm.... - Fri Nov  6 02:54:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: O-Okay I g-guess. - Fri Nov  6 02:54:56 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright.. - Fri Nov  6 02:55:47 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Lets get you kids over to the caravans. - Fri Nov  6 02:56:38 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) rubbed his chin.* - Fri Nov  6 02:56:38 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: D-Did we leave anything at the h-house? - Fri Nov  6 02:57:29 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Man..why am I even calling you kids? I feel so old already. - Fri Nov  6 02:57:29 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I'm fourteen.. - Fri Nov  6 02:59:12 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: . . . - Fri Nov  6 02:59:12 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I can go look. - Fri Nov  6 02:59:12 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: To see if we missed a-anything... - Fri Nov  6 02:59:12 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: B-But I don't think we did. - Fri Nov  6 02:59:12 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I d-don't think we did either.. - Fri Nov  6 02:59:12 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: L-Let's just go.. - Fri Nov  6 03:00:03 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: A-Alright. - Fri Nov  6 03:00:03 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Look, go to your house... say good bye forever. Get your stuff. Then, head to the academy front gates. I'll pay for your tickets there. - Fri Nov  6 03:00:03 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: You guys all prepared? - Fri Nov  6 03:01:45 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea. - Fri Nov  6 03:01:45 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-Why aren't you c-coming? - Fri Nov  6 03:02:36 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: I already ran from this village, and I was rejected from every place I went to. I'm just destined to live and die in this place. - Fri Nov  6 03:03:28 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-Well uhm.. - Fri Nov  6 03:03:28 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-We're gonna come back soon. - Fri Nov  6 03:03:28 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: And u-uhm.. - Fri Nov  6 03:03:28 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Hanai'll b-be k-kage and s-stuff.. - Fri Nov  6 03:04:19 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright? - Fri Nov  6 03:04:19 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: You want to be kage? - Fri Nov  6 03:04:19 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: N-No, h-he does one day. - Fri Nov  6 03:04:19 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) holds his hand out for the money.* - Fri Nov  6 03:05:10 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-Wow... - Fri Nov  6 03:06:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: T-Thanks.. - Fri Nov  6 03:06:52 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: Don't thank me. I just have no need for cash. - Fri Nov  6 03:06:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright..uhm.. - Fri Nov  6 03:06:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: B-Bye. - Fri Nov  6 03:07:44 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: L-Let's go. - Fri Nov  6 03:07:44 2015
<br><br><font color=teal>*Jirun Lanzi(JoJoSpirals) says: See'ya - Fri Nov  6 03:07:44 2015
<br><br><font color=teal>*Mana(Mirandawashere) thinks: Don't they look familiar? - Fri Nov  6 03:08:35 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) hopped out of the caravan with hanai.* - Fri Nov  6 03:08:35 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: U-Uhm..Hi. - Fri Nov  6 03:10:17 2015
<br><br><font color=teal>*Mana(Mirandawashere) says: Kirigakure...I remember you; do you remember me? - Fri Nov  6 03:10:17 2015
<br><br><font color=teal>*Mana(Mirandawashere) says: Our safety has been bought within this village. - Fri Nov  6 03:10:17 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yep.. - Fri Nov  6 03:11:08 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: M-Me and hanai tried to s-stay a while. - Fri Nov  6 03:11:08 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: M-Mmm.... - Fri Nov  6 03:11:08 2015
<br><br><font color=teal>*Mana(Mirandawashere) says: How did it go? - Fri Nov  6 03:11:08 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: W-We were told to leave. - Fri Nov  6 03:11:08 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: B-By someone else... - Fri Nov  6 03:11:08 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yep.. - Fri Nov  6 03:11:08 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-So we sought out... - Fri Nov  6 03:11:08 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-Sunagakure... - Fri Nov  6 03:11:08 2015
<br><br><font color=teal>*Mana(Mirandawashere) thinks: I need to go find Chi... - Fri Nov  6 03:12:00 2015
<br><br><font color=teal>*Mana(Mirandawashere) says: ...Alright. - Fri Nov  6 03:12:00 2015
<br><br><font color=teal>*Mana(Mirandawashere) says: You should be able to enter...the guards let me in. - Fri Nov  6 03:12:00 2015
<br><br><font color=teal>*Mana(Mirandawashere) says: I gotta go find Chi... - Fri Nov  6 03:12:00 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright.. - Fri Nov  6 03:12:51 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: A-Alright. - Fri Nov  6 03:13:42 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) walked in cuz why not.* - Fri Nov  6 03:13:42 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) says: I have no ideal. - Fri Nov  6 03:17:07 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) whispers: (should we watch - Fri Nov  6 03:17:58 2015
<br><br><font color=teal>*Hokuma, Koji(Akainu_Hellhound) says: There seems to be more people in there.  - Fri Nov  6 03:21:23 2015
<br><br><font color=teal>*Shishigami, Toudou(RhapsodyManiac) says: . . . . . - Fri Nov  6 03:23:05 2015
<br><br><font color=teal>*Trilliam(VantetheGreat) thinks: I could dig my way into the other room but gramps will probaly be mad at me. - Fri Nov  6 03:29:04 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: ... - Fri Nov  6 03:34:11 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: So... - Fri Nov  6 03:39:18 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-Should we get a house? - Fri Nov  6 03:39:18 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: S-Sure. - Fri Nov  6 03:43:34 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-So this is ours? - Fri Nov  6 03:52:06 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-It's nice. - Fri Nov  6 03:52:06 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: I-I'm unfamiliar. - Fri Nov  6 03:52:06 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: H-Hopefully Sunagakure isn't hostile. - Fri Nov  6 03:52:06 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea.. - Fri Nov  6 03:55:31 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I don't t-think they are. - Fri Nov  6 03:55:31 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: H-Hey... - Fri Nov  6 03:58:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: D-Do you wanna.... - Fri Nov  6 03:58:56 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-Huh? - Fri Nov  6 03:58:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Um... - Fri Nov  6 03:58:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Do it.......? - Fri Nov  6 03:58:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Or maybe... - Fri Nov  6 03:58:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: C-Could we go see the Kazekage? - Fri Nov  6 03:58:56 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-He's probably not available - Fri Nov  6 03:58:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Okay.... - Fri Nov  6 03:58:56 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-So now what? - Fri Nov  6 04:02:20 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I dunno. - Fri Nov  6 04:03:12 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I don't wanna d-do it again for now... - Fri Nov  6 04:04:54 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-We do it a-alot - Fri Nov  6 04:05:45 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Y-Yeah, sure. - Fri Nov  6 04:10:52 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-Should we make something to eat for the people of Sunagakure? - Fri Nov  6 04:10:52 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: T-To introduce ourselves. - Fri Nov  6 04:10:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: M-Maybe.. - Fri Nov  6 04:11:44 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I heard there was some huge intruder or something..S-So many later. - Fri Nov  6 04:11:44 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Y-Yeah... - Fri Nov  6 04:19:24 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: Okay... - Fri Nov  6 04:19:24 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: That makes sense.... - Fri Nov  6 04:19:24 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: They're probably handling him.... - Fri Nov  6 04:19:24 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea - Fri Nov  6 04:20:16 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: S-So. - Fri Nov  6 04:25:23 2015
<br><br><font color=teal>*Ari, Hanai(KenichiMD) says: What kind of techniques do you want to develop!? - Fri Nov  6 04:25:23 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: V-Vines..? - Fri Nov  6 04:33:55 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) thinks: This place is so barren. - Fri Nov  6 22:15:28 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) let out a sigh, walking up to the group, the male seemed nervous, "U-Uhm..D-Do you..g-guys...h-happen to have..a-any good..p-place to..f-farm..around..h-here..?"* - Fri Nov  6 22:16:19 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Farm? - Fri Nov  6 22:16:19 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea.. - Fri Nov  6 22:16:19 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Fujitora, a councilman, is a farmer. You should seek him out for information. He'd know more than anyone. - Fri Nov  6 22:16:19 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: L-Like uhm.. - Fri Nov  6 22:16:19 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh? - Fri Nov  6 22:16:19 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: T-Thank you! - Fri Nov  6 22:17:10 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Straw hat..blade strewn on his back. - Fri Nov  6 22:17:10 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright. - Fri Nov  6 22:17:10 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: No problem. - Fri Nov  6 22:17:10 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Also..u-uhm.. - Fri Nov  6 22:17:10 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I'm new here.. - Fri Nov  6 22:17:10 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: M-My name is..M-Momura.. - Fri Nov  6 22:17:10 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Nice to meet ya'. I am Yan. - Fri Nov  6 22:17:10 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: This is Trent, the young lady behind you is Aoi. - Fri Nov  6 22:18:01 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I don't know much about anyone else to be honest. - Fri Nov  6 22:18:01 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright. - Fri Nov  6 22:18:01 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I-I have another friend w-who lives with me..B-But he's sleeping.. - Fri Nov  6 22:18:01 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Who's that? - Fri Nov  6 22:18:01 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: H-His name is...H-Hanai. - Fri Nov  6 22:18:01 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I don't believe I've met him though I'm sure I will. - Fri Nov  6 22:18:01 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: A-Alright..Has l-lera been around..? - Fri Nov  6 22:18:52 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Lera...I've seen her but I'm not sure where she is at the mom--Oh wait, she traveled to Kirigakure. - Fri Nov  6 22:18:52 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: She'll be back soon. - Fri Nov  6 22:18:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: O-Oh.. - Fri Nov  6 22:18:52 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: I just..c-came from there.. - Fri Nov  6 22:18:52 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Was she not there? - Fri Nov  6 22:18:52 2015
<br><br><font color=teal>*Trent(Fang7777) says: Yeah, I am new. - Fri Nov  6 22:18:52 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: I assume not. - Fri Nov  6 22:19:44 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Maybe you just missed her. - Fri Nov  6 22:19:44 2015
<br><br><font color=teal>*Trent(Fang7777) says: Just got my headband a few days ago. - Fri Nov  6 22:19:44 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: N-No we came..a b-bit ago. - Fri Nov  6 22:19:44 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) thinks: I hope she's okay. - Fri Nov  6 22:19:44 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-We were told to l-leave.. - Fri Nov  6 22:19:44 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: You and Hanai? - Fri Nov  6 22:19:44 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: Y-Yea.. - Fri Nov  6 22:19:44 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: By the Mizukage? You weren't causing trouble in their village, were you? - Fri Nov  6 22:19:44 2015
<br><br><font color=yellow>*Momura(JustCallMeGnar) stops speaking for a moment, looking at his feet at the mention of the mizukage..before looking back up at yan, "N-No...W-We just had..to leave."* - Fri Nov  6 22:20:35 2015
<br><br><font color=teal>*Momura(JustCallMeGnar) says: W-We wanted to stay.. - Fri Nov  6 22:20:35 2015
<br><br><font color=teal>*Yan(Enigmatic_Subsistence) says: Alright...Well, just saying, if you cause any problems here. - Fri Nov  6 22:21:26 2015
